player id, strength, wins, losses
950, 1.91162880736, 0,3
938, 2.12657971336, 6,3
939, 2.38398843143, 5,3
942, 1.98047641538, 4,3
951, 1.38972866015, 3,3
955, 1.5242880313, 2,3
947, 1.30917832456, 1,3
946, 2.7398278388, 8,3
934, 2.52420529719, 7,3
916, 2.52468012644, 6,3
956, 2.18881724658, 5,3
957, 1.85154063621, 4,3
953, 2.13114182032, 3,3
959, 1.83910730707, 2,3
954, 1.75382545234, 1,3
958, 0.832303350409, 0,3
961, 1.97829588095, 2,3
966, 1.68899933013, 1,3
968, 1.36372757425, 0,3
949, 2.16897777959, 5,3
960, 2.2234760402, 4,3
967, 1.68123943752, 3,3
969, 1.78430679959, 2,3
963, 1.00076262418, 1,3
973, 1.72029317871, 4,3
965, 2.05046917012, 3,3
970, 1.48333868503, 2,3
974, 1.49406654219, 1,3
975, 1.48294910009, 0,3
976, 2.01376827777, 3,3
979, 2.48332545923, 2,3
983, 1.5875197841, 1,3
981, 1.67347169416, 0,3
971, 2.37109478742, 6,3
984, 2.16029343238, 5,3
980, 2.30747820551, 4,3
985, 1.4829433979, 3,3
986, 2.02573245997, 2,3
978, 0.912463397171, 1,3
977, 2.72717230729, 5,3
989, 1.91239547595, 4,3
991, 1.94414951627, 3,3
987, 1.54057536059, 2,3
992, 1.65408014336, 1,3
990, 1.6035221581, 0,3
998, 1.40516180922, 2,3
994, 1.98853674844, 1,3
1000, 1.25748258727, 0,3
988, 2.07219380864, 4,3
1003, 1.62364301055, 3,3
996, 2.28072023012, 2,3
1001, 2.31083327508, 1,3
999, 1.73093254524, 3,3
1008, 1.57024890444, 2,3
1002, 1.77521022941, 1,3
1005, 1.62866054902, 0,3
962, 2.00283159718, 7,3
964, 2.85384062653, 6,3
1007, 2.2595880661, 5,3
1009, 1.80848575128, 4,3
1006, 1.58774392918, 3,3
1010, 1.75649439124, 2,3
1016, 1.35560705245, 1,3
1011, 1.13207001382, 0,3
465, 3.35030795935, 12,1
664, 3.45396478763, 12,2
120, 2.9961540787, 11,3
930, 2.96761047511, 10,3
845, 2.52993592742, 9,3
876, 2.88490995682, 8,3
997, 2.5648584237, 7,3
1012, 2.58206847522, 6,3
993, 2.59493746608, 5,3
1019, 2.37318463683, 4,3
1017, 2.10026470127, 3,3
1013, 2.26717180268, 2,3
1014, 1.86879111427, 1,3
1015, 2.99737015432, 9,3
972, 2.82043102152, 8,3
982, 2.56452251376, 7,3
911, 2.70388733017, 6,3
1004, 2.26035891216, 5,3
1023, 2.2856053056, 4,3
1021, 2.32583288962, 3,3
1024, 1.69806062718, 2,3
1018, 1.24028681033, 1,3
1022, 1.10762516195, 0,3
1026, 2.53151415928, 2,3
1025, 1.90406123882, 1,3
1029, 1.9884236332, 0,3
1031, 1.68236002198, 3,3
1033, 1.1563930518, 2,3
1035, 1.32471203358, 1,3
1032, 2.29310239912, 4,3
1027, 1.8706878551, 3,3
1039, 2.09380257193, 2,3
1034, 1.4611173463, 1,3
1040, 0.848468471801, 0,3
1030, 2.52861226499, 5,3
1028, 2.10343653886, 4,3
1041, 2.76561264363, 3,3
1042, 2.15936239454, 2,3
1045, 2.6118874826, 1,3
1044, 1.91700175702, 0,3
1051, 2.31601081984, 3,3
1047, 2.0352453898, 2,3
1050, 1.19817727236, 1,3
1038, 2.13978291675, 6,3
1036, 2.1936378973, 5,3
1046, 2.12037306231, 4,3
1056, 2.28063782332, 3,3
1055, 1.77816642348, 2,3
1054, 1.46924755235, 1,3
1049, 1.81273673617, 0,3
1060, 1.45052607777, 2,3
1064, 1.74363544845, 1,3
1057, 1.38237488167, 0,3
1053, 2.06242874498, 4,3
1059, 2.30398276879, 3,3
1066, 2.42698328071, 2,3
1065, 1.9270726731, 1,3
1063, 2.25555228487, 5,3
1072, 1.73344397967, 4,3
1062, 1.91227919463, 3,3
1069, 1.8665536616, 2,3
1071, 1.6909735689, 1,3
1068, 1.67511555513, 0,3
1080, 1.71998596843, 3,3
1074, 1.82727067387, 2,3
1075, 1.86282831874, 1,3
1076, 1.52405824642, 0,3
995, 3.18867112192, 10,3
1020, 3.39249383856, 9,3
1052, 2.48495521934, 8,3
1037, 2.78305773467, 7,3
1043, 2.78531431985, 6,3
1067, 1.94670097812, 5,3
1061, 2.05704256784, 4,3
1084, 1.8265328282, 3,3
1077, 2.27040204067, 2,3
1079, 1.19880484059, 1,3
1078, 3.00819745062, 6,3
1081, 2.65824301566, 5,3
1083, 2.60467598798, 4,3
1085, 2.34467733994, 3,3
1087, 1.64007544734, 2,3
1082, 1.93569901157, 1,3
1088, 1.23283690488, 0,3
1096, 2.01307346115, 2,3
1091, 1.90597884771, 1,3
1090, 1.12215327064, 0,3
1092, 2.54283375801, 4,3
1093, 1.70740516115, 3,3
1094, 1.50203169579, 2,3
1095, 1.22392293305, 1,3
1086, 2.58509877944, 5,3
1102, 1.79559299068, 4,3
1100, 2.44546418801, 3,3
1097, 2.12135897323, 2,3
1101, 1.91892540958, 1,3
1104, 1.89814642139, 0,3
1105, 2.09334841608, 3,3
1107, 1.67866367639, 2,3
1109, 1.8905029881, 1,3
1108, 1.61152261557, 0,3
1113, 2.28046554507, 4,3
1115, 2.15647643856, 3,3
1111, 1.32797575806, 2,3
1112, 1.79456388667, 1,3
1058, 2.35721587117, 7,3
1070, 2.18652076086, 6,3
1099, 2.35422316676, 5,3
1119, 2.37753661226, 4,3
1120, 1.50116692072, 3,3
1117, 1.30974494867, 2,3
1118, 1.82695223853, 1,3
1114, 0.761856181452, 0,3
1122, 2.22893263466, 2,3
1128, 2.67134172762, 1,3
1123, 1.69822675609, 0,3
1103, 2.59400276728, 8,3
1098, 2.7415068976, 7,3
1106, 2.31253201337, 6,3
1126, 2.13435129647, 5,3
1124, 2.21065613436, 4,3
1121, 1.64098961424, 3,3
1125, 2.0722696293, 2,3
1129, 1.62165756399, 1,3
1130, 2.43063804046, 3,3
1135, 1.63043180392, 2,3
1132, 1.44848911277, 1,3
1136, 1.31579416509, 0,3
1139, 2.62995190172, 4,3
1134, 2.48874788386, 3,3
1138, 2.16328745187, 2,3
1144, 1.01549377196, 1,3
1140, 2.17815927988, 0,3
1131, 2.87414109819, 5,3
1148, 2.54713633282, 4,3
1142, 2.58081516243, 3,3
1143, 1.67384798419, 2,3
1145, 1.83873694315, 1,3
1048, 2.83965938733, 6,3
1133, 2.71591838852, 5,3
1127, 2.5082327843, 4,3
1147, 2.18017809967, 3,3
1152, 2.39875033533, 2,3
1149, 2.47876788421, 1,3
1150, 2.07213139526, 0,3
1155, 2.59410843705, 2,3
1158, 0.900687366411, 1,3
1157, 1.31536409595, 0,3
1156, 2.5383993454, 3,3
1160, 1.52755632807, 2,3
1154, 1.6208127092, 1,3
1151, 2.72996294507, 7,3
1146, 2.50075836758, 6,3
1153, 2.61669765834, 5,3
1164, 2.45597179793, 4,3
1163, 2.44459846388, 3,3
1167, 1.68820117869, 2,3
1168, 1.11360027282, 1,3
1161, 1.57258161946, 0,3
1174, 2.18530033906, 4,3
1165, 2.19093856342, 3,3
1171, 2.17213902932, 2,3
1172, 2.08996636066, 1,3
1175, 1.85839912984, 0,3
1173, 2.09326780005, 3,3
1169, 2.49119175502, 2,3
1178, 2.0448635086, 1,3
1089, 2.78289143026, 9,3
1137, 2.83520332879, 8,3
1116, 2.47069574161, 7,3
1166, 2.4661284796, 6,3
1159, 2.42390429254, 5,3
1176, 2.29930853063, 4,3
1183, 2.14641962748, 3,3
1181, 1.18061853009, 2,3
1182, 1.52319904006, 1,3
1180, 1.16000270044, 0,3
1189, 1.77946889513, 2,3
1187, 1.59372961219, 1,3
1185, 1.02461196538, 0,3
1162, 2.90133123707, 5,3
1184, 1.67124442827, 4,3
1186, 1.68454070287, 3,3
1192, 1.68045443577, 2,3
1191, 1.55325251851, 1,3
1188, 2.37140778785, 4,3
1193, 2.14296211111, 3,3
1200, 2.17338576998, 2,3
1197, 2.70888621475, 1,3
1199, 1.72887332074, 0,3
1204, 1.89447078046, 3,3
1202, 1.68909533267, 2,3
1208, 1.74719482204, 1,3
1207, 0.925003096229, 0,3
1190, 3.13286496944, 6,3
1179, 2.52772160425, 5,3
1209, 1.69295041759, 4,3
1205, 1.30516550656, 3,3
1212, 2.1650553497, 2,3
1201, 1.25330146051, 1,3
1177, 2.85362169572, 8,3
1196, 2.89745473927, 7,3
1170, 3.05165648097, 6,3
1195, 2.41953568231, 5,3
1203, 2.21913448092, 4,3
1211, 2.03077193784, 3,3
1215, 2.12594656769, 2,3
1213, 0.695960681053, 1,3
1216, 0.622861696884, 0,3
1223, 2.31529139894, 2,3
1219, 1.4370121082, 1,3
1224, 0.951038951287, 0,3
1217, 1.74265058005, 5,3
1206, 2.1358661861, 4,3
1218, 1.83658305141, 3,3
1226, 1.33470936462, 2,3
1220, 1.53569762015, 1,3
1225, 2.52368272013, 4,3
1227, 2.06400122532, 3,3
1229, 2.01173974965, 2,3
1230, 1.30759388963, 1,3
1232, 1.1788751396, 0,3
1228, 1.89679295814, 3,3
1237, 2.06771675145, 2,3
1235, 1.45713975564, 1,3
1234, 1.42907301431, 0,3
1233, 2.63952475752, 6,3
1231, 2.74673863022, 5,3
1244, 1.98306110246, 4,3
1241, 2.13472441065, 3,3
1240, 1.57246963739, 2,3
1238, 2.17114605707, 1,3
1221, 3.0892222218, 5,3
1243, 2.24503978869, 4,3
1245, 2.13610189433, 3,3
1246, 2.12584601449, 2,3
1248, 2.47268256479, 1,3
1242, 1.15053759069, 0,3
1254, 1.78096260367, 2,3
1252, 1.19611433771, 1,3
1256, 1.57307353373, 0,3
1255, 1.95458877634, 4,3
1249, 1.64813427161, 3,3
1258, 1.78428017951, 2,3
1250, 1.07233765627, 1,3
1257, 2.13898836808, 3,3
1262, 1.95903657341, 2,3
1264, 1.26373749305, 1,3
1260, 1.57013405255, 0,3
1214, 2.60640395217, 7,3
1239, 2.86734502501, 6,3
1251, 1.92077180949, 5,3
1253, 2.9521008562, 4,3
1261, 1.90717001862, 3,3
1265, 1.68841163545, 2,3
1266, 1.81053720686, 1,3
1272, 1.23519643049, 0,3
1194, 2.84064265215, 12,2
787, 2.84101497512, 11,3
1110, 2.84301935751, 10,3
1210, 3.12778717401, 9,3
1271, 2.837553096, 8,3
1247, 2.34232428672, 7,3
1270, 2.71796428472, 6,3
1259, 2.15647163523, 5,3
1268, 2.30588493643, 4,3
1273, 1.99157384221, 3,3
1267, 1.98645641503, 2,3
1274, 1.32793587713, 1,3
1073, 2.87246863647, 10,3
1222, 2.90890314957, 9,3
1263, 3.01804858848, 8,3
1269, 2.92057584853, 7,3
1236, 2.90752656273, 6,3
1279, 2.42824829037, 5,3
1280, 2.4602165618, 4,3
1275, 1.82807662405, 3,3
1277, 1.58995436121, 2,3
1278, 1.59606196727, 1,3
1276, 1.02330069276, 0,3
1282, 2.15450443322, 2,3
1284, 1.68676419704, 1,3
1283, 1.33009334514, 0,3
1288, 2.64627284352, 3,3
1285, 2.33260189622, 2,3
1292, 2.5662767907, 1,3
1281, 2.38784702481, 4,3
1289, 2.63720480895, 3,3
1296, 2.08102861672, 2,3
1294, 2.21978242827, 1,3
1291, 1.83012998382, 0,3
1286, 2.4595054232, 5,3
1295, 2.26558219475, 4,3
1299, 1.49179655475, 3,3
1297, 1.66277274486, 2,3
1301, 2.03781594005, 1,3
1300, 1.5789488718, 0,3
1302, 2.61161981979, 3,3
1305, 1.73748795701, 2,3
1307, 1.49995091981, 1,3
1287, 3.17811897013, 6,3
1293, 3.3055680672, 5,3
1298, 2.83986995597, 4,3
1309, 1.76294606817, 3,3
1308, 1.76460463713, 2,3
1310, 1.83902773049, 1,3
1311, 0.711086881584, 0,3
1315, 1.79127948577, 2,3
1316, 2.35870483003, 1,3
1317, 0.462826135167, 0,3
1306, 2.44745460561, 4,3
1320, 2.38014922042, 3,3
1321, 2.89697690609, 2,3
1322, 1.80212068968, 1,3
1324, 2.63798426735, 5,3
1319, 2.1262969402, 4,3
1313, 1.57137963724, 3,3
1325, 1.61709381132, 2,3
1327, 2.05240848338, 1,3
1323, 1.96592433372, 0,3
1326, 2.06095594862, 3,3
1330, 2.24580430473, 2,3
1331, 1.72244894752, 1,3
1329, 1.33454864492, 0,3
1304, 2.90327953436, 7,3
1318, 2.22273318328, 6,3
1328, 2.01473856036, 5,3
1332, 2.28945701122, 4,3
1338, 1.39685591224, 3,3
1337, 1.62397734573, 2,3
1336, 1.66550656856, 1,3
1334, 2.45365739828, 6,3
1339, 2.89225723879, 5,3
1335, 2.22673301006, 4,3
1343, 1.69043921214, 3,3
1344, 1.93765216836, 2,3
1342, 1.24792263545, 1,3
1340, 1.18736132478, 0,3
1350, 1.55242236556, 2,3
1347, 1.07061129803, 1,3
1349, 1.11739625611, 0,3
1355, 2.05534158612, 4,3
1346, 1.26178547251, 3,3
1352, 1.49435373869, 2,3
1348, 1.09197366173, 1,3
1359, 2.24795103984, 5,3
1345, 2.23778540816, 4,3
1353, 1.82307835114, 3,3
1357, 2.16719703236, 2,3
1354, 1.34947341192, 1,3
1358, 2.03285798024, 0,3
1360, 1.70929236654, 3,3
1366, 1.80323337904, 2,3
1362, 1.37412366756, 1,3
1363, 1.32648320455, 0,3
1372, 1.76289260214, 4,3
1367, 1.69950000947, 3,3
1371, 1.71143989416, 2,3
1365, 1.53302634884, 1,3
1333, 3.37416637187, 8,3
1314, 2.92355949168, 7,3
1341, 2.38032711177, 6,3
1364, 1.89272016947, 5,3
1361, 1.78673306728, 4,3
1375, 2.02096257326, 3,3
1370, 1.6909771872, 2,3
1373, 1.17446326912, 1,3
1376, 1.20447541907, 0,3
1377, 1.931966677, 2,3
1382, 1.65397481869, 1,3
1378, 0.944953723401, 0,3
1368, 2.26977736776, 7,3
1351, 2.784164451, 6,3
1379, 2.22173397475, 5,3
1380, 1.9561425501, 4,3
1381, 2.07409759671, 3,3
1384, 1.96941985962, 2,3
1386, 1.92696938067, 1,3
1387, 2.26146605635, 3,3
1389, 1.95283367993, 2,3
1392, 1.62975445457, 1,3
1388, 0.8803243914, 0,3
1399, 2.67413416818, 4,3
1390, 2.30356605437, 3,3
1398, 2.67086203788, 2,3
1395, 2.70151093783, 1,3
1394, 1.28509656304, 0,3
1385, 2.61980118783, 5,3
1383, 2.60949317334, 4,3
1401, 1.58432379272, 3,3
1397, 2.97715915105, 2,3
1400, 1.48792665298, 1,3
1369, 2.02755859544, 6,3
1408, 2.26099211009, 5,3
1406, 1.83796562205, 4,3
1396, 2.24645297053, 3,3
1402, 1.95133044289, 2,3
1405, 1.21005672925, 1,3
1407, 2.0989682977, 0,3
1410, 1.54023100208, 2,3
1412, 1.03639214048, 1,3
1416, 1.08283687123, 0,3
1415, 1.68878825056, 3,3
1418, 1.97113725838, 2,3
1409, 0.945338243339, 1,3
1290, 2.94822210616, 9,3
1393, 2.46492371583, 8,3
1403, 2.37768229751, 7,3
1422, 2.17019006589, 6,3
1391, 2.46184538313, 5,3
1414, 2.03685933522, 4,3
1413, 1.80532870603, 3,3
1424, 1.34207873005, 2,3
1423, 1.22307435297, 1,3
1417, 1.09015493317, 0,3
1420, 2.18217889137, 4,3
1421, 2.18582986901, 3,3
1431, 1.8792753459, 2,3
1425, 2.04153139801, 1,3
1427, 1.59257056085, 0,3
1434, 1.93044298124, 3,3
1430, 2.14498713762, 2,3
1436, 1.43774800346, 1,3
1428, 3.01670625016, 8,3
1404, 2.79196863585, 7,3
1411, 2.50451848031, 6,3
1426, 2.25982212654, 5,3
1429, 2.81910096262, 4,3
1438, 2.04348445121, 3,3
1439, 1.82506182333, 2,3
1435, 1.52918654357, 1,3
1440, 0.616403391226, 0,3
1444, 1.57675047846, 2,3
1443, 1.46848554536, 1,3
1442, 1.22150254743, 0,3
1437, 2.45830687528, 5,3
1441, 2.64429735852, 4,3
1448, 2.29529530335, 3,3
1452, 2.21440086075, 2,3
1451, 1.949849173, 1,3
1449, 2.5589924334, 4,3
1445, 2.51327875701, 3,3
1454, 1.99006687285, 2,3
1455, 1.76812079907, 1,3
1450, 1.66847740801, 0,3
1462, 2.16681621168, 3,3
1457, 1.90521064646, 2,3
1458, 1.84652022991, 1,3
1464, 1.55542183354, 0,3
1432, 2.9514957021, 6,3
1433, 2.32857405873, 5,3
1465, 1.97628632351, 4,3
1467, 1.80855716313, 3,3
1461, 1.55047164232, 2,3
1460, 1.56675051391, 1,3
1447, 3.34014951219, 7,3
1453, 2.22434639717, 6,3
1456, 1.95050899065, 5,3
1463, 1.77295200507, 4,3
1472, 2.16025236526, 3,3
1468, 2.00198904293, 2,3
1470, 1.54988874894, 1,3
1469, 1.28441205035, 0,3
1479, 1.71029517279, 2,3
1476, 1.90364251941, 1,3
1478, 1.81723396992, 0,3
1459, 1.90001270956, 5,3
1477, 1.7793608258, 4,3
1480, 2.16299584353, 3,3
1483, 1.38588341915, 2,3
1474, 1.27706306434, 1,3
1482, 2.19938248836, 4,3
1484, 1.81868036409, 3,3
1488, 1.76965776223, 2,3
1485, 1.30789306498, 1,3
1481, 1.69318277727, 0,3
1487, 1.58497155448, 3,3
1492, 2.04321787217, 2,3
1496, 1.30406483546, 1,3
1494, 1.13616328653, 0,3
1475, 2.83702337593, 6,3
1490, 2.18238641628, 5,3
1497, 2.16602398717, 4,3
1493, 2.13974908989, 3,3
1498, 2.00505811092, 2,3
1491, 1.26296706775, 1,3
1489, 1.97004463028, 5,3
1501, 2.2386589389, 4,3
1495, 2.28469064886, 3,3
1502, 2.10985877279, 2,3
1500, 1.00102424368, 1,3
1504, 0.839176631993, 0,3
1508, 1.81844141057, 2,3
1512, 1.39796679639, 1,3
1507, 1.21761969789, 0,3
1505, 2.74138846235, 4,3
1514, 2.1943253866, 3,3
1510, 1.43752092478, 2,3
1516, 1.2072977174, 1,3
1509, 2.577695691, 3,3
1517, 1.2419745556, 2,3
1518, 1.40201185648, 1,3
1515, 1.71599253177, 0,3
1141, 3.29155720771, 12,2
1303, 3.12001680213, 11,3
1374, 3.15005691554, 10,3
1486, 2.73137822619, 9,3
1471, 2.66529796668, 8,3
1466, 2.34877024208, 7,3
1503, 2.1082972239, 6,3
1520, 2.52219387044, 5,3
1513, 2.57205112037, 4,3
1521, 1.82555038233, 3,3
1523, 1.51769493156, 2,3
1527, 1.64177771733, 1,3
1522, 0.830787072988, 0,3
1473, 2.52396348052, 7,3
1511, 2.38344377935, 6,3
1526, 2.02138633147, 5,3
1525, 2.38236081519, 4,3
1529, 1.86636644287, 3,3
1528, 1.84257458095, 2,3
1531, 1.44071264536, 1,3
1519, 3.1212608414, 9,3
1506, 2.40334239333, 8,3
1499, 2.9733900877, 7,3
1532, 2.82617642017, 6,3
1524, 2.84692902957, 5,3
1533, 1.94400009591, 4,3
1536, 1.86957680439, 3,3
1535, 1.82212464344, 2,3
1534, 1.4652440226, 1,3
1530, 1.74212579533, 0,3
1542, 1.91577014426, 2,3
1540, 1.75034599819, 1,3
1543, 1.3863733059, 0,3
1545, 2.18564005595, 3,3
1541, 1.7940508632, 2,3
1539, 1.3369525757, 1,3
1548, 2.675237384, 4,3
1550, 2.4982509433, 3,3
1552, 1.23091284869, 2,3
1546, 1.64526067662, 1,3
1551, 1.03127010206, 0,3
1547, 2.12772842184, 5,3
1555, 2.540350419, 4,3
1549, 1.69353244755, 3,3
1558, 2.40324088304, 2,3
1556, 1.84816497075, 1,3
1554, 1.25295171841, 0,3
1560, 1.89637946229, 3,3
1559, 1.57912246532, 2,3
1562, 0.768347704191, 1,3
1537, 2.59214727541, 6,3
1553, 2.23080256353, 5,3
1564, 2.47583986504, 4,3
1565, 1.67643485742, 3,3
1567, 1.8674004239, 2,3
1566, 2.02151298656, 1,3
1561, 1.63571108937, 0,3
1570, 1.64884371522, 2,3
1569, 1.64585836763, 1,3
1572, 2.36225419475, 0,3
1568, 1.84745629507, 4,3
1573, 2.60581990265, 3,3
1576, 1.89568117962, 2,3
1574, 2.14291314552, 1,3
1563, 2.72800185841, 5,3
1575, 2.8363230825, 4,3
1583, 2.10177922969, 3,3
1580, 1.4441576789, 2,3
1582, 1.56588310551, 1,3
1581, 0.937050950608, 0,3
1584, 1.28925123877, 3,3
1586, 1.99905863806, 2,3
1588, 1.39157332644, 1,3
1591, 1.49746219851, 0,3
1419, 3.2669186735, 8,3
1544, 2.88538911543, 7,3
1579, 2.75479085857, 6,3
1571, 2.42385004022, 5,3
1589, 1.96379858274, 4,3
1585, 1.68045053105, 3,3
1595, 1.59824096177, 2,3
1596, 1.42198757985, 1,3
1592, 2.09116918714, 6,3
1587, 2.60224070383, 5,3
1590, 2.41236810908, 4,3
1597, 1.47150711258, 3,3
1594, 1.74969920467, 2,3
1593, 1.34427536604, 1,3
1599, 1.61063572504, 0,3
1608, 1.60566574455, 2,3
1606, 1.57511472582, 1,3
1607, 1.71726182466, 0,3
1598, 1.80936893506, 4,3
1604, 1.73259811678, 3,3
1611, 1.8380503091, 2,3
1603, 1.78280522679, 1,3
1601, 1.667049223, 5,3
1605, 1.62124877569, 4,3
1614, 1.8116403381, 3,3
1613, 1.91708751418, 2,3
1615, 1.57684974645, 1,3
1609, 2.04983899954, 0,3
1616, 1.34500270654, 3,3
1624, 1.77226218521, 2,3
1620, 1.43065449061, 1,3
1623, 1.54430791005, 0,3
1617, 2.14051268786, 4,3
1618, 2.29289102587, 3,3
1622, 1.51222090809, 2,3
1627, 1.90326969468, 1,3
1312, 2.76985799462, 10,3
1578, 3.16862617272, 9,3
1577, 3.44957106744, 8,3
1538, 2.92629754007, 7,3
1610, 2.55844922929, 6,3
1619, 2.16108620229, 5,3
1628, 2.87062515272, 4,3
1625, 2.50754810514, 3,3
1629, 2.11560500671, 2,3
1626, 1.42900175154, 1,3
1631, 1.37021966821, 0,3
1635, 2.11432288863, 2,3
1639, 1.72808986927, 1,3
1640, 1.11587529903, 0,3
1612, 2.65674344511, 7,3
1637, 2.44268769202, 6,3
1621, 2.60224472367, 5,3
1636, 2.16623907942, 4,3
1643, 2.39401864483, 3,3
1638, 1.8715147912, 2,3
1634, 1.16695805892, 1,3
1644, 2.33598139368, 3,3
1646, 2.03867562191, 2,3
1647, 1.93234240652, 1,3
1642, 1.45233353507, 0,3
1641, 3.16447437234, 4,3
1648, 1.89441995411, 3,3
1651, 2.07971560948, 2,3
1649, 2.56154243508, 1,3
1655, 1.14165993801, 0,3
1653, 2.31721208912, 5,3
1656, 2.36794854588, 4,3
1657, 2.02195719573, 3,3
1658, 1.61263423259, 2,3
1650, 1.72815014247, 1,3
1600, 3.06220878718, 6,3
1654, 2.84464829111, 5,3
1662, 1.87896436198, 4,3
1660, 1.98363825469, 3,3
1663, 1.56287941522, 2,3
1661, 1.67140677388, 1,3
1664, 1.77242519475, 0,3
1667, 2.08180010578, 2,3
1671, 1.83910497217, 1,3
1669, 1.68636460662, 0,3
1665, 2.90379229768, 3,3
1676, 1.83879081526, 2,3
1666, 1.67472025598, 1,3
1630, 2.82018630949, 8,3
1632, 3.16185530252, 7,3
1652, 2.34471470594, 6,3
1672, 2.94438316618, 5,3
1670, 2.81729663717, 4,3
1678, 2.40161599556, 3,3
1680, 2.50965939683, 2,3
1679, 1.91283224976, 1,3
1674, 1.7790559829, 0,3
1673, 3.03477733592, 4,3
1682, 2.11675457648, 3,3
1685, 2.1746340129, 2,3
1684, 1.92673556359, 1,3
1683, 1.34667459385, 0,3
1687, 1.74736920646, 3,3
1691, 1.86423946379, 2,3
1692, 1.28422436366, 1,3
1668, 2.52152725958, 7,3
1677, 2.51361465474, 6,3
1686, 2.45336399269, 5,3
1681, 1.97545786442, 4,3
1693, 1.95023541365, 3,3
1696, 1.5216178277, 2,3
1695, 1.98334220321, 1,3
1690, 1.93553332814, 0,3
1700, 2.15291859406, 2,3
1702, 1.89723997382, 1,3
1701, 1.10777731897, 0,3
1689, 2.21467106499, 5,3
1694, 2.26567179235, 4,3
1704, 2.0314182924, 3,3
1707, 1.77138582661, 2,3
1697, 1.090326629, 1,3
1698, 2.35424855176, 4,3
1708, 2.20016689866, 3,3
1706, 1.8405163963, 2,3
1709, 2.31632590157, 1,3
1710, 1.35065136771, 0,3
1720, 2.41732807534, 3,3
1716, 1.4054304041, 2,3
1714, 1.41849332153, 1,3
1715, 1.31205271442, 0,3
1703, 2.27648700882, 6,3
1705, 2.13931136039, 5,3
1711, 2.12387132327, 4,3
1724, 2.08089747896, 3,3
1722, 2.10481702341, 2,3
1718, 1.57546320584, 1,3
1726, 3.13917393773, 9,3
1602, 2.84877699573, 8,3
1688, 2.45065048344, 7,3
1712, 2.82915260149, 6,3
1719, 2.79561577809, 5,3
1713, 2.18973377027, 4,3
1727, 2.07667751604, 3,3
1728, 1.93060811491, 2,3
1725, 2.11967948802, 1,3
1723, 0.786642264653, 0,3
1735, 1.73508847217, 2,3
1731, 1.90301910829, 1,3
1730, 1.29408844829, 0,3
1717, 2.18389697072, 5,3
1721, 1.86445886925, 4,3
1736, 2.05758207488, 3,3
1737, 1.7256510512, 2,3
1733, 1.44824387786, 1,3
1740, 2.31880840094, 4,3
1734, 2.02769419176, 3,3
1742, 1.55296375526, 2,3
1744, 1.59902133182, 1,3
1739, 0.966469144867, 0,3
1743, 1.77468271305, 3,3
1752, 1.57223114585, 2,3
1746, 1.63482899309, 1,3
1750, 1.03487607718, 0,3
1738, 2.23975738791, 6,3
1747, 1.84171310711, 5,3
1748, 1.84053017782, 4,3
1751, 1.93228566095, 3,3
1754, 1.36175697188, 2,3
1745, 1.92638078462, 1,3
1753, 1.69240685166, 5,3
1756, 1.93296793682, 4,3
1759, 1.89772035888, 3,3
1757, 1.19366379016, 2,3
1755, 1.33405803357, 1,3
1758, 1.39577834995, 0,3
1763, 2.07198608878, 2,3
1767, 1.73524803847, 1,3
1765, 1.8770265793, 0,3
1760, 2.44015976026, 4,3
1761, 2.43963164442, 3,3
1768, 1.7498072319, 2,3
1771, 1.35030348098, 1,3
1775, 1.87502054912, 3,3
1774, 2.0920240249, 2,3
1773, 2.03362746908, 1,3
1769, 1.28290781508, 0,3
1732, 2.58930310197, 7,3
1782, 2.54100104148, 6,3
1762, 2.38602162051, 5,3
1764, 1.83079957729, 4,3
1776, 2.44082000196, 3,3
1778, 1.88507831942, 2,3
1777, 1.6710564003, 1,3
1779, 1.36685981354, 0,3
40, 3.58420979384, 12,1
1446, 3.17604690043, 12,2
1356, 3.00174264335, 11,3
1659, 3.17940890435, 10,3
1741, 2.51397373616, 9,3
1729, 2.546628627, 8,3
1699, 2.77519226861, 7,3
1781, 2.54072732907, 6,3
1772, 2.28167657505, 5,3
1766, 2.13774448876, 4,3
1788, 2.17192151301, 3,3
1787, 2.22498061292, 2,3
1784, 2.00294685219, 1,3
1783, 2.52411870617, 8,3
1770, 2.57461621692, 7,3
1789, 2.14027656546, 6,3
1790, 2.1235411279, 5,3
1792, 1.94671913406, 4,3
1780, 2.39948088313, 3,3
1786, 0.998329676126, 2,3
1785, 1.51525111128, 1,3
1791, 1.43329703011, 0,3
1798, 1.77106995389, 2,3
1797, 2.33157530085, 1,3
1796, 1.27589731734, 0,3
1793, 2.50866619016, 3,3
1803, 1.79143298204, 2,3
1799, 1.43930684908, 1,3
1808, 1.86407230277, 4,3
1804, 2.08960791642, 3,3
1806, 1.58726014977, 2,3
1807, 1.8002022678, 1,3
1805, 0.963734363417, 0,3
1794, 2.46244908157, 5,3
1801, 2.56318790597, 4,3
1813, 2.59297590864, 3,3
1810, 2.08048447631, 2,3
1811, 1.00363402773, 1,3
1816, 1.17357659707, 0,3
1814, 2.07151766206, 3,3
1819, 1.59689695871, 2,3
1812, 0.689835410035, 1,3
1809, 3.16542046545, 6,3
1800, 2.6714539626, 5,3
1820, 2.15525328826, 4,3
1821, 3.49888079433, 3,3
1818, 1.90677473825, 2,3
1824, 2.45733146633, 1,3
